año;fluencia medida;fluencia calculada;uno menos gamma index
2019;1.3.6.1.4.1.9590.100.1.2.127472218411566886733515104093650998752;1.3.6.1.4.1.9590.100.1.2.269418253111451337903312239991597054529;0.16713
2019;1.3.6.1.4.1.9590.100.1.2.277559458811104361426227040393626652274;1.3.6.1.4.1.9590.100.1.2.408542507212896932417093948684057391957;0.01977
2019;1.3.6.1.4.1.9590.100.1.2.298927922512338372839235683032594229583;1.3.6.1.4.1.9590.100.1.2.354838170911030454815924991232261118059;0.13563
2019;1.3.6.1.4.1.9590.100.1.2.13053101911427890020718319370785964107;1.3.6.1.4.1.9590.100.1.2.333974494412751757407135364411970984063;0.20644
2019;1.3.6.1.4.1.9590.100.1.2.172450048613900838802513370911319317050;1.3.6.1.4.1.9590.100.1.2.166375344312892348510283122450789957538;0.090166
2019;1.3.6.1.4.1.9590.100.1.2.222797084211226533929692156362178709988;1.3.6.1.4.1.9590.100.1.2.116517416912377925128913693542563529996;0.066279
2019;1.3.6.1.4.1.9590.100.1.2.231816463211783813700371319290127383557;1.3.6.1.4.1.9590.100.1.2.307114064710776084533139849411404404370;0.023848
2019;1.3.6.1.4.1.9590.100.1.2.335886195611983041824361022930921235332;1.3.6.1.4.1.9590.100.1.2.397809321712227017034158588251283373644;0.011933
2019;1.3.6.1.4.1.9590.100.1.2.42769193812317678713022196542502827106;1.3.6.1.4.1.9590.100.1.2.350870410812154493138590160813986024354;0
2019;1.3.6.1.4.1.9590.100.1.2.68678558211762956202112784951903665505;1.3.6.1.4.1.9590.100.1.2.371536660411828301716072705914077889264;0
2019;1.3.6.1.4.1.9590.100.1.2.147489283513892902923924269290682819880;1.3.6.1.4.1.9590.100.1.2.108720440211179743600452025963207461406;0.15991
2019;1.3.6.1.4.1.9590.100.1.2.149529051212917099716369642793806648790;1.3.6.1.4.1.9590.100.1.2.260030677112694901200391904544004319858;0.13482
2019;1.3.6.1.4.1.9590.100.1.2.327337926110796408630265570742343399161;1.3.6.1.4.1.9590.100.1.2.255328723911655370732982677790470364105;0.07725
2019;1.3.6.1.4.1.9590.100.1.2.342649343411195248441833547831220581238;1.3.6.1.4.1.9590.100.1.2.339179471612021056729208106593695210001;0.058086
2019;1.3.6.1.4.1.9590.100.1.2.34696573611145747136159604581827541986;1.3.6.1.4.1.9590.100.1.2.67914255511207111713310987773829716486;0.12004
2019;1.3.6.1.4.1.9590.100.1.2.371600792211587627811571255653938408049;1.3.6.1.4.1.9590.100.1.2.238249119611138018900973382524076008520;0.1973
2019;1.3.6.1.4.1.9590.100.1.2.380168761313099295229654375941265285063;1.3.6.1.4.1.9590.100.1.2.410965243811415402815125674871980929022;0.078907
2019;1.3.6.1.4.1.9590.100.1.2.380237020213130743211008948901412947875;1.3.6.1.4.1.9590.100.1.2.296483577411790009718814412092126756755;0.17164
2019;1.3.6.1.4.1.9590.100.1.2.390083502213125221004669992160729418749;1.3.6.1.4.1.9590.100.1.2.257338095311994909201609222953714843318;0.036333
2019;1.3.6.1.4.1.9590.100.1.2.67515168111062591810232277991362742154;1.3.6.1.4.1.9590.100.1.2.312918560412375486617783909261021692214;0.052616
2019;1.3.6.1.4.1.9590.100.1.2.67633512712545448719951492200172975246;1.3.6.1.4.1.9590.100.1.2.116858044611493443128466087773572544222;0.22502
2019;1.3.6.1.4.1.9590.100.1.2.85894881712739554813502670202856824240;1.3.6.1.4.1.9590.100.1.2.360292868312675305005015469224127294129;0.18512
2019;1.3.6.1.4.1.9590.100.1.2.225958424811597470203703940102283067107;1.3.6.1.4.1.9590.100.1.2.95352735712082071424093805014083611619;0.22481
2019;1.3.6.1.4.1.9590.100.1.2.232723290811936283931540369003099498461;1.3.6.1.4.1.9590.100.1.2.395439361311732488718308046492732453761;0.018785
2019;1.3.6.1.4.1.9590.100.1.2.245756176112140862139755298723179370934;1.3.6.1.4.1.9590.100.1.2.74579807911984751617549405733781352678;0.1232
2019;1.3.6.1.4.1.9590.100.1.2.290678179112980782407889685812398871123;1.3.6.1.4.1.9590.100.1.2.99582522310626380333932028161156092885;0.0582
2019;1.3.6.1.4.1.9590.100.1.2.327541056812557196931913493961569743060;1.3.6.1.4.1.9590.100.1.2.368009214712116895836344854011936198159;0.057144
2019;1.3.6.1.4.1.9590.100.1.2.375192463413133037238691764693859007561;1.3.6.1.4.1.9590.100.1.2.221367259113614416324591955661507314974;0.037794
2019;1.3.6.1.4.1.9590.100.1.2.70036609510906843111101679700025785105;1.3.6.1.4.1.9590.100.1.2.257232226711664409104614729152329605659;0.03213
2019;1.3.6.1.4.1.9590.100.1.2.122950173012103087132720183442853857153;1.3.6.1.4.1.9590.100.1.2.302736466513528884732727180013130171750;0.30798
2019;1.3.6.1.4.1.9590.100.1.2.240079727512441468527644853110211894920;1.3.6.1.4.1.9590.100.1.2.270288813312210336733185496690724306249;0.54247
2019;1.3.6.1.4.1.9590.100.1.2.296670004812999812209809778351136043396;1.3.6.1.4.1.9590.100.1.2.410698001012609573313547854612784369929;0.45275
2019;1.3.6.1.4.1.9590.100.1.2.320656707212992359136512764734093990175;1.3.6.1.4.1.9590.100.1.2.158224819212906024812628591412365547499;0.14877
2019;1.3.6.1.4.1.9590.100.1.2.340246889611389439738265386313085819517;1.3.6.1.4.1.9590.100.1.2.349851288913804225541072731380762205007;0.17278
2019;1.3.6.1.4.1.9590.100.1.2.418321158811624746341620391751690773198;1.3.6.1.4.1.9590.100.1.2.87156583212520549420370925321467687541;0
2019;1.3.6.1.4.1.9590.100.1.2.42002313212847613117608288002522922865;1.3.6.1.4.1.9590.100.1.2.120235045711582266402982726993574649583;0.092639
2018;1.3.6.1.4.1.9590.100.1.2.320961316612689645420429285703768849817;1.3.6.1.4.1.9590.100.1.2.249828551511413046226019506310074029822;0.083956
2018;1.3.6.1.4.1.9590.100.1.2.107476452910601258124224126924053741620;1.3.6.1.4.1.9590.100.1.2.152628872412301076901725702813206328745;0
2018;1.3.6.1.4.1.9590.100.1.2.161756888311743470832814107313628198514;1.3.6.1.4.1.9590.100.1.2.318834013411794456217451332224008520691;0.15314
2018;1.3.6.1.4.1.9590.100.1.2.59825096812061865116816431733754014924;1.3.6.1.4.1.9590.100.1.2.239727909510279922926215886422607505943;0.6659
2018;1.3.6.1.4.1.9590.100.1.2.386064909412296821105672234291276554251;1.3.6.1.4.1.9590.100.1.2.401305396711290047422300545282852553239;0.21146
2018;1.3.6.1.4.1.9590.100.1.2.125732782713842331333667875004012279632;1.3.6.1.4.1.9590.100.1.2.143723730613542887523774460201751100452;0.24327
2018;1.3.6.1.4.1.9590.100.1.2.140756406412365237010893861581146698142;1.3.6.1.4.1.9590.100.1.2.309362661310880687101235214562920951337;0
2018;1.3.6.1.4.1.9590.100.1.2.373950812113296327313161798800522728547;1.3.6.1.4.1.9590.100.1.2.376991413410845766723782526944227135402;0.0076237
2018;1.3.6.1.4.1.9590.100.1.2.363691033011903151612462324851479531943;1.3.6.1.4.1.9590.100.1.2.220197345311835923641047919932392543791;0.28387
2018;1.3.6.1.4.1.9590.100.1.2.47832164112331941626767141641292449277;1.3.6.1.4.1.9590.100.1.2.40749882311683200614153079650740500228;0.61024
2018;1.3.6.1.4.1.9590.100.1.2.207232666413382286608827007030892389919;1.3.6.1.4.1.9590.100.1.2.49490000011006225401228783904264316211;0.60242
2018;1.3.6.1.4.1.9590.100.1.2.318635291013440802105709948522810800998;1.3.6.1.4.1.9590.100.1.2.53209409912197237040211045514191680850;7.3389
2018;1.3.6.1.4.1.9590.100.1.2.72154697911682684431643532090290494932;1.3.6.1.4.1.9590.100.1.2.142456349411106267114153425262133738249;0.65853
2018;1.3.6.1.4.1.9590.100.1.2.253193459111372033427607323310538200795;1.3.6.1.4.1.9590.100.1.2.16621002412126541941825655352761115412;2.2052
2018;1.3.6.1.4.1.9590.100.1.2.92939675813508974301969173852856468534;1.3.6.1.4.1.9590.100.1.2.383014996510693363500194266881722404661;0.90439
2018;1.3.6.1.4.1.9590.100.1.2.393435401813859027823844727523352333139;1.3.6.1.4.1.9590.100.1.2.372230717613778606622362203410440837833;0.58628
2018;1.3.6.1.4.1.9590.100.1.2.110702493211483103020793691352627532477;1.3.6.1.4.1.9590.100.1.2.316896094012772872017058897002563937504;1.608
2018;1.3.6.1.4.1.9590.100.1.2.228377217712341087821545911092811383698;1.3.6.1.4.1.9590.100.1.2.353624634811482626011509126412283744606;3.1403
2018;1.3.6.1.4.1.9590.100.1.2.338378196713320359825513921901530835501;1.3.6.1.4.1.9590.100.1.2.353667305512743560101913688734136976151;0.71158
2018;1.3.6.1.4.1.9590.100.1.2.65878793010411983620497212172629526868;1.3.6.1.4.1.9590.100.1.2.78852451012177842733834254492469343396;0.010728
2018;1.3.6.1.4.1.9590.100.1.2.146130682713498459724255023981055572892;1.3.6.1.4.1.9590.100.1.2.354692480512506460940320766773606425041;1.373
2018;1.3.6.1.4.1.9590.100.1.2.286148679211075503430851852051109235170;1.3.6.1.4.1.9590.100.1.2.392710453713902254516775418053048239491;0
2018;1.3.6.1.4.1.9590.100.1.2.406311698911858185641226574242550837706;1.3.6.1.4.1.9590.100.1.2.27337422111060521231329826604224442243;0.58792
2018;1.3.6.1.4.1.9590.100.1.2.78228652312289511808133726050982542601;1.3.6.1.4.1.9590.100.1.2.173217637311668377011437999824293102885;0.089485
2018;1.3.6.1.4.1.9590.100.1.2.210676898812230108631450750853515992963;1.3.6.1.4.1.9590.100.1.2.71897937412114764736221477572361434357;0.50839
2018;1.3.6.1.4.1.9590.100.1.2.88234908212228993139236747813448820726;1.3.6.1.4.1.9590.100.1.2.368234815711530407634014928963215010010;0.87667
2018;1.3.6.1.4.1.9590.100.1.2.100536700012448183427915539553199743298;1.3.6.1.4.1.9590.100.1.2.406639510211046903013285978961689809137;0.44078
2018;1.3.6.1.4.1.9590.100.1.2.124941619312745220141140791200459193532;1.3.6.1.4.1.9590.100.1.2.382643750712201973405912311453442606676;0.35311
2018;1.3.6.1.4.1.9590.100.1.2.277995766211664398901807812050179017504;1.3.6.1.4.1.9590.100.1.2.352723731412274327615353924144268297800;1.1543
2018;1.3.6.1.4.1.9590.100.1.2.280316654111006258528775461141968887647;1.3.6.1.4.1.9590.100.1.2.152763487113690305822452652940523801022;0
2018;1.3.6.1.4.1.9590.100.1.2.191641420912532683238281140692080897292;1.3.6.1.4.1.9590.100.1.2.133254530713473959220090062601945429970;0.87749
2018;1.3.6.1.4.1.9590.100.1.2.180495535112534878534483152933248841845;1.3.6.1.4.1.9590.100.1.2.269577842313145500911204105380291580014;0
2018;1.3.6.1.4.1.9590.100.1.2.137007233013347981129573157662110496186;1.3.6.1.4.1.9590.100.1.2.386657756312664932710472556932349680569;0.47229
2018;1.3.6.1.4.1.9590.100.1.2.194757880413544045839131629001938289395;1.3.6.1.4.1.9590.100.1.2.35985455013011993007027196530182238227;0.12705
2018;1.3.6.1.4.1.9590.100.1.2.121944455412645332619391448472080771085;1.3.6.1.4.1.9590.100.1.2.184452332611157617317869070142524519646;0.028678
2018;1.3.6.1.4.1.9590.100.1.2.108254884111104203841601422250636223111;1.3.6.1.4.1.9590.100.1.2.185422872412939398202838347683872833617;0.058135
2018;1.3.6.1.4.1.9590.100.1.2.253970315012686693110478560333555145183;1.3.6.1.4.1.9590.100.1.2.53224799813218811101294514440530763930;0
2018;1.3.6.1.4.1.9590.100.1.2.226694777111869725332080406133208437650;1.3.6.1.4.1.9590.100.1.2.326445223512533235029398859942948597081;0.019839
2018;1.3.6.1.4.1.9590.100.1.2.423618382711058031442430977703082272191;1.3.6.1.4.1.9590.100.1.2.222217344712989139410743932350127677658;0.90024
2018;1.3.6.1.4.1.9590.100.1.2.228470507212971120320356512581065289382;1.3.6.1.4.1.9590.100.1.2.50581778311148482336156901591622915934;1.2378
2018;1.3.6.1.4.1.9590.100.1.2.171267637811702333734031052082564761724;1.3.6.1.4.1.9590.100.1.2.162819398711182310739852568393099465034;0.099585
2018;1.3.6.1.4.1.9590.100.1.2.61130684012683707340094199302266284500;1.3.6.1.4.1.9590.100.1.2.168925903912716463114008746273198256436;0.11424
2018;1.3.6.1.4.1.9590.100.1.2.313847233311649175510605907492395865333;1.3.6.1.4.1.9590.100.1.2.60513220711131699015394041991791281189;0.023083
2018;1.3.6.1.4.1.9590.100.1.2.422794116512252247242707882501199662996;1.3.6.1.4.1.9590.100.1.2.154898921411972950732150102091258410400;0.034378
2018;1.3.6.1.4.1.9590.100.1.2.11913830111087113632198102352873182622;1.3.6.1.4.1.9590.100.1.2.29493102411359376923677500474153774752;0.017675
2018;1.3.6.1.4.1.9590.100.1.2.175569498011461760038446852192885743044;1.3.6.1.4.1.9590.100.1.2.352372153111476880540810170102117680408;0.15887
2018;1.3.6.1.4.1.9590.100.1.2.209979467012901244004712114372850933631;1.3.6.1.4.1.9590.100.1.2.304172559313005935105054862201159451801;0.22265
2018;1.3.6.1.4.1.9590.100.1.2.185467540710556678210857156450992922003;1.3.6.1.4.1.9590.100.1.2.391424474612521362814843708471969232592;0.38088
2018;1.3.6.1.4.1.9590.100.1.2.315305790612580294841476693980685847634;1.3.6.1.4.1.9590.100.1.2.137668714011746611625165462364292036125;0.51427
2018;1.3.6.1.4.1.9590.100.1.2.27892031510096511029480119171384053131;1.3.6.1.4.1.9590.100.1.2.237781601011807815533665991011762834534;0.36492
2018;1.3.6.1.4.1.9590.100.1.2.46906619111124813705036583962656916302;1.3.6.1.4.1.9590.100.1.2.122537046411399381722388957912030560777;0.06816
2018;1.3.6.1.4.1.9590.100.1.2.70631585411387988102506802472729163855;1.3.6.1.4.1.9590.100.1.2.153555152512721387006892286812980795795;0.15378
2018;1.3.6.1.4.1.9590.100.1.2.200402392212231594930435050520095034102;1.3.6.1.4.1.9590.100.1.2.383900667711598513013564348163803672637;0.15475
2018;1.3.6.1.4.1.9590.100.1.2.201890955712139336432975584402554923972;1.3.6.1.4.1.9590.100.1.2.346087713410235922601219560123199674564;0.4219
2018;1.3.6.1.4.1.9590.100.1.2.337786852612401607536075265900732808678;1.3.6.1.4.1.9590.100.1.2.69058677011799075341010689573825711292;0
2018;1.3.6.1.4.1.9590.100.1.2.78922313812114363401518373661056986675;1.3.6.1.4.1.9590.100.1.2.220638593912215844214699442423995493956;0.22291
2018;1.3.6.1.4.1.9590.100.1.2.107409996712161079403038081571480541916;1.3.6.1.4.1.9590.100.1.2.17112960112785282340818121383083564155;0.011866
2018;1.3.6.1.4.1.9590.100.1.2.297783768911787657537776380583438134699;1.3.6.1.4.1.9590.100.1.2.271906117711901332039870516513777011693;0.63375
2018;1.3.6.1.4.1.9590.100.1.2.341693657013328925339497365781173928937;1.3.6.1.4.1.9590.100.1.2.110456170510856302036383453781981545498;0.15244
2018;1.3.6.1.4.1.9590.100.1.2.26826644512098525927335354024120814490;1.3.6.1.4.1.9590.100.1.2.48286152111461870211930267022372275102;0.49234
2018;1.3.6.1.4.1.9590.100.1.2.14758665713126258527027654421666459368;1.3.6.1.4.1.9590.100.1.2.420153311113057944115197835762958671953;0.33183
2018;1.3.6.1.4.1.9590.100.1.2.367851702512712049802153225160035174663;1.3.6.1.4.1.9590.100.1.2.310339354511818635311820315020746317189;0.22167
2018;1.3.6.1.4.1.9590.100.1.2.425490597812014183641784613633492027098;1.3.6.1.4.1.9590.100.1.2.419006564811836828539530300243914823383;0
2018;1.3.6.1.4.1.9590.100.1.2.286342165812444937101738687332977161842;1.3.6.1.4.1.9590.100.1.2.216811827311713363913510622011263421176;0.0023179
2018;1.3.6.1.4.1.9590.100.1.2.178796350811077930926887256363716782817;1.3.6.1.4.1.9590.100.1.2.319567921811362042210701216020249419774;0
2018;1.3.6.1.4.1.9590.100.1.2.380285590312861018638736871684119737911;1.3.6.1.4.1.9590.100.1.2.22723905812684374308312311204020449089;0.0064215
2018;1.3.6.1.4.1.9590.100.1.2.229811182512815317541563808051020048280;1.3.6.1.4.1.9590.100.1.2.163618300612647995119492102423918416076;0
2018;1.3.6.1.4.1.9590.100.1.2.413544298510904943621135330703884356411;1.3.6.1.4.1.9590.100.1.2.64506253213437248304103156681957672300;0.0091383
2018;1.3.6.1.4.1.9590.100.1.2.403276559413756137426500115293151090749;1.3.6.1.4.1.9590.100.1.2.332849451813803585002572991172204949906;0
2018;1.3.6.1.4.1.9590.100.1.2.100595941513141034612244412512723289595;1.3.6.1.4.1.9590.100.1.2.419006564811836828539530300243914823383;0
2018;1.3.6.1.4.1.9590.100.1.2.271554547512305295125172092321422040573;1.3.6.1.4.1.9590.100.1.2.127575579512688354531236092523292556761;0
2018;1.3.6.1.4.1.9590.100.1.2.149673320612162871331168078644003383909;1.3.6.1.4.1.9590.100.1.2.150076987510712903208711855842121685885;0
2018;1.3.6.1.4.1.9590.100.1.2.310221683011582024621071031313620673866;1.3.6.1.4.1.9590.100.1.2.346588722311926020530299488581519526150;0
2018;1.3.6.1.4.1.9590.100.1.2.19824164413060891102796809152553999772;1.3.6.1.4.1.9590.100.1.2.313296398411078699123781777233231029084;0
2018;1.3.6.1.4.1.9590.100.1.2.90004649911543217015480421321591780059;1.3.6.1.4.1.9590.100.1.2.104622562210569879840634753891470435523;0.0065198
2018;1.3.6.1.4.1.9590.100.1.2.340131319412409982811765597991762798221;1.3.6.1.4.1.9590.100.1.2.410301067911063794420744273061281972598;0.23336
2018;1.3.6.1.4.1.9590.100.1.2.406685384312571404136364182060697909106;1.3.6.1.4.1.9590.100.1.2.166866618211316576203430186410386380926;0.46666
2018;1.3.6.1.4.1.9590.100.1.2.376235231912230450136842328411497228729;1.3.6.1.4.1.9590.100.1.2.410017646911903001905840941371059845131;0
2018;1.3.6.1.4.1.9590.100.1.2.391264650812089952533722876182875418560;1.3.6.1.4.1.9590.100.1.2.312106095111439033529276793722122179801;0
2018;1.3.6.1.4.1.9590.100.1.2.407336515612970485500934317114038740828;1.3.6.1.4.1.9590.100.1.2.417754408612182325117257711690181523591;0.015492
2018;1.3.6.1.4.1.9590.100.1.2.276000686013140778334693633673870817749;1.3.6.1.4.1.9590.100.1.2.427301473711884905903620793682896353211;0.24036
2018;1.3.6.1.4.1.9590.100.1.2.236658461512169398138577283983990164605;1.3.6.1.4.1.9590.100.1.2.146313041713433333630801132853757042174;1.4072
2018;1.3.6.1.4.1.9590.100.1.2.394728843811215583908635736620474122023;1.3.6.1.4.1.9590.100.1.2.120893489111501082526178668904289520287;1.0055
2018;1.3.6.1.4.1.9590.100.1.2.77432303713297136429560027183219628205;1.3.6.1.4.1.9590.100.1.2.151213544712651830838474679304159538318;1.4353
2018;1.3.6.1.4.1.9590.100.1.2.219699304912329741520502918553490120090;1.3.6.1.4.1.9590.100.1.2.125216438311502365606976590550927518360;0.002091
2018;1.3.6.1.4.1.9590.100.1.2.263787190611549346227910142743535634869;1.3.6.1.4.1.9590.100.1.2.399048952111704246541660110340412888717;0
2018;1.3.6.1.4.1.9590.100.1.2.164279181111448351101853994432269026663;1.3.6.1.4.1.9590.100.1.2.74538868511507871013990514292673721530;0
2018;1.3.6.1.4.1.9590.100.1.2.141477936713541656710049320202611678115;1.3.6.1.4.1.9590.100.1.2.272807213810695432628753406773098622117;0.35596
2018;1.3.6.1.4.1.9590.100.1.2.239624762611916720514241867771049367290;1.3.6.1.4.1.9590.100.1.2.141158463113079993701404222772891064599;0.029764
2018;1.3.6.1.4.1.9590.100.1.2.51777779910151108615228225702008627466;1.3.6.1.4.1.9590.100.1.2.238373801410766447507167202581204036104;0.05832
2018;1.3.6.1.4.1.9590.100.1.2.171225864912572123936914725531726695944;1.3.6.1.4.1.9590.100.1.2.244079358411432773433875715844288171400;0.23316
2018;1.3.6.1.4.1.9590.100.1.2.423157738211625197435232900032675895897;1.3.6.1.4.1.9590.100.1.2.184456941112595011608000006802666656067;0.0031539
2018;1.3.6.1.4.1.9590.100.1.2.47724798613311959021850198250697771516;1.3.6.1.4.1.9590.100.1.2.188839076811729530917266566901431578756;0
2018;1.3.6.1.4.1.9590.100.1.2.131871171912239343400633437961410762070;1.3.6.1.4.1.9590.100.1.2.115912773711072063822159929722267792880;0.21586
2018;1.3.6.1.4.1.9590.100.1.2.256108815510433503800551115811524310337;1.3.6.1.4.1.9590.100.1.2.23234841311722961915357546711652274108;0.099327
2018;1.3.6.1.4.1.9590.100.1.2.279068307112704235817030496010667796744;1.3.6.1.4.1.9590.100.1.2.367012275610324161536315004583153461614;0.016193
2018;1.3.6.1.4.1.9590.100.1.2.216443034111873047642086780520685102059;1.3.6.1.4.1.9590.100.1.2.202539542611978263321195114390034377914;0
2018;1.3.6.1.4.1.9590.100.1.2.118848654211487222020950450181146226146;1.3.6.1.4.1.9590.100.1.2.89631645911264641408749208494079998981;0.12818
2018;1.3.6.1.4.1.9590.100.1.2.330302302012957826825719438293105253119;1.3.6.1.4.1.9590.100.1.2.92958174413033900000328298413518308157;0
2018;1.3.6.1.4.1.9590.100.1.2.155422854910257475312274755992233661412;1.3.6.1.4.1.9590.100.1.2.294953928313530128934858223562826699359;0
2018;1.3.6.1.4.1.9590.100.1.2.332131560611469901227028371614059000998;1.3.6.1.4.1.9590.100.1.2.376601371713806895638572627710889342347;0
2018;1.3.6.1.4.1.9590.100.1.2.322082950311148810427973408212362076008;1.3.6.1.4.1.9590.100.1.2.81332605112293659739252007701369939736;0.26187
2018;1.3.6.1.4.1.9590.100.1.2.109976628911936524026145189233613230489;1.3.6.1.4.1.9590.100.1.2.175455390912856204000991904113573182185;0
2018;1.3.6.1.4.1.9590.100.1.2.406926498111915233727106341601191522084;1.3.6.1.4.1.9590.100.1.2.202539542611978263321195114390034377914;0.12982
2018;1.3.6.1.4.1.9590.100.1.2.368258977510688775612577581180998705453;1.3.6.1.4.1.9590.100.1.2.70670400811661269827339363053905221401;0.40364
2018;1.3.6.1.4.1.9590.100.1.2.218231399711605812412413224080649196508;1.3.6.1.4.1.9590.100.1.2.64872977013904976916078406443044235792;0
2018;1.3.6.1.4.1.9590.100.1.2.327900777111182518235746868771820530768;1.3.6.1.4.1.9590.100.1.2.143310200411515946723962510562445195039;1.038
2018;1.3.6.1.4.1.9590.100.1.2.233218146512357696118167458963038085041;1.3.6.1.4.1.9590.100.1.2.376601371713806895638572627710889342347;0.49598
2018;1.3.6.1.4.1.9590.100.1.2.105625504510873778813914930453772785777;1.3.6.1.4.1.9590.100.1.2.335645603511703175209535515044045889562;0
2018;1.3.6.1.4.1.9590.100.1.2.279801879310873350109786658602730753213;1.3.6.1.4.1.9590.100.1.2.235326217712685447724753796291494502030;0
2018;1.3.6.1.4.1.9590.100.1.2.274563578012785424940642907390265645248;1.3.6.1.4.1.9590.100.1.2.380592658811794732712002505213209569585;0.0027977
2018;1.3.6.1.4.1.9590.100.1.2.229042857812919355230015655783693608591;1.3.6.1.4.1.9590.100.1.2.334460239311885963439416101514187569890;0.11892
2018;1.3.6.1.4.1.9590.100.1.2.24219396312848105423727010892234603825;1.3.6.1.4.1.9590.100.1.2.251221404612499889411987772432884218600;0.10725
2018;1.3.6.1.4.1.9590.100.1.2.426958083612373932712599346132902091023;1.3.6.1.4.1.9590.100.1.2.97343742512913594810406910942240620252;0.17811
2018;1.3.6.1.4.1.9590.100.1.2.347807555812109004422748775863872457551;1.3.6.1.4.1.9590.100.1.2.426388965212997915914719812323588981116;0
2018;1.3.6.1.4.1.9590.100.1.2.147520496112610730605352393331003814461;1.3.6.1.4.1.9590.100.1.2.163466259711519793433226868641860197914;0.44102
2018;1.3.6.1.4.1.9590.100.1.2.97699132111613505219271248882719068252;1.3.6.1.4.1.9590.100.1.2.5637198511535510701872638992219915510;0.60248
2018;1.3.6.1.4.1.9590.100.1.2.62146506511630169932565907760485622775;1.3.6.1.4.1.9590.100.1.2.250580228213994672914717585031315993591;0.25124
2018;1.3.6.1.4.1.9590.100.1.2.376516912011121674405275134801777060746;1.3.6.1.4.1.9590.100.1.2.425219451212855735625588832102253759222;0.094649
2018;1.3.6.1.4.1.9590.100.1.2.158664476911409159606168329032873855036;1.3.6.1.4.1.9590.100.1.2.152534738311738552512272485383813210861;0.56012
2018;1.3.6.1.4.1.9590.100.1.2.144847487013551870201253561853834352879;1.3.6.1.4.1.9590.100.1.2.22785085912818995005083196670362863738;0.67073
2018;1.3.6.1.4.1.9590.100.1.2.100255142512279967419861751092660801801;1.3.6.1.4.1.9590.100.1.2.288927322810825451126607303002133867870;1.0245
2018;1.3.6.1.4.1.9590.100.1.2.380620494111773592517189446742587695498;1.3.6.1.4.1.9590.100.1.2.11967862712568304004629446731547674030;0
2018;1.3.6.1.4.1.9590.100.1.2.182485892712870251428100466502793343908;1.3.6.1.4.1.9590.100.1.2.98890319911412055242530371930882495546;0.12675
2018;1.3.6.1.4.1.9590.100.1.2.121241385512521940726917746183401991919;1.3.6.1.4.1.9590.100.1.2.86433164913011825311328377790414454978;0.1068
2018;1.3.6.1.4.1.9590.100.1.2.313647520611296743302086053371145262085;1.3.6.1.4.1.9590.100.1.2.87578113611094288037614588682579289070;0
2018;1.3.6.1.4.1.9590.100.1.2.256645007912094059135755280831219640946;1.3.6.1.4.1.9590.100.1.2.358573590210492423118459526471443539214;0.0030091
2018;1.3.6.1.4.1.9590.100.1.2.37207220112718153126953268853937209066;1.3.6.1.4.1.9590.100.1.2.385550178411309776412454936871298956985;0.068702
2018;1.3.6.1.4.1.9590.100.1.2.417512372013075432504711676780387306260;1.3.6.1.4.1.9590.100.1.2.200229723311585277918754786590444891449;0.062547
2018;1.3.6.1.4.1.9590.100.1.2.24218402410757413721060123360037521346;1.3.6.1.4.1.9590.100.1.2.256406581312672756605751095650769417839;0.15118
2018;1.3.6.1.4.1.9590.100.1.2.82760101211291563512086452902105962516;1.3.6.1.4.1.9590.100.1.2.144176321911972241442159894182558511006;0.23705
2018;1.3.6.1.4.1.9590.100.1.2.282316302813985826605780033522567068181;1.3.6.1.4.1.9590.100.1.2.318766698711662481305315009380551293298;0.3196
2018;1.3.6.1.4.1.9590.100.1.2.70049038412839259832771083600545855402;1.3.6.1.4.1.9590.100.1.2.194197272212203120523775827823070714487;0.015667
2018;1.3.6.1.4.1.9590.100.1.2.130417687011784436314636448304058178092;1.3.6.1.4.1.9590.100.1.2.150238465512993829300979342332620763562;0.043229
2018;1.3.6.1.4.1.9590.100.1.2.115063083611948445538123386112946148591;1.3.6.1.4.1.9590.100.1.2.147569699811397477916273744921947829165;0.42074
2018;1.3.6.1.4.1.9590.100.1.2.100600004112730800327811478031701187720;1.3.6.1.4.1.9590.100.1.2.189230199011877496926971636490587936738;1.095
2018;1.3.6.1.4.1.9590.100.1.2.414366866512495028334579347833685984592;1.3.6.1.4.1.9590.100.1.2.142840054610760478637214097000662115833;0.0030066
2018;1.3.6.1.4.1.9590.100.1.2.284459820013088417114167906861574857130;1.3.6.1.4.1.9590.100.1.2.109470232611540739335593468614279550080;0.0096191
2018;1.3.6.1.4.1.9590.100.1.2.27741360511166399838906609932627178619;1.3.6.1.4.1.9590.100.1.2.88397951012625782009457826830174227350;0.35113
2018;1.3.6.1.4.1.9590.100.1.2.79926850311165121742389118843661001680;1.3.6.1.4.1.9590.100.1.2.68862628212894059604380289723572167910;0.8451
2018;1.3.6.1.4.1.9590.100.1.2.369779064112988608202995803240867908955;1.3.6.1.4.1.9590.100.1.2.344308552411602273322100798762808762296;0.90237
2018;1.3.6.1.4.1.9590.100.1.2.686565112193413919237526391716232946;1.3.6.1.4.1.9590.100.1.2.391083979412560754521399858251332110308;0.0046992
2018;1.3.6.1.4.1.9590.100.1.2.121630695411002688442937499092466811295;1.3.6.1.4.1.9590.100.1.2.253582221411056521831283660091329684684;0.40187
2018;1.3.6.1.4.1.9590.100.1.2.233614447811552835301005754090347669394;1.3.6.1.4.1.9590.100.1.2.363762365112835106229958061032014661976;0.054892
