año;fluencia medida;fluencia calculada;uno menos gamma index
2017;1.3.6.1.4.1.9590.100.1.2.42824323913968576120810474562973697135;1.3.6.1.4.1.9590.100.1.2.96538175910178267319971721422318542898;3.7041
2017;1.3.6.1.4.1.9590.100.1.2.387036057011092139940272853973518928555;1.3.6.1.4.1.9590.100.1.2.88743172013163563934594118420050848904;3.699
2017;1.3.6.1.4.1.9590.100.1.2.78673890813752697009382396313283426836;1.3.6.1.4.1.9590.100.1.2.138610797011699152530917285680743684354;3.6989
2017;1.3.6.1.4.1.9590.100.1.2.66654789112484935800476107600500730585;1.3.6.1.4.1.9590.100.1.2.229951222712088505819153289272266528511;3.6928
2017;1.3.6.1.4.1.9590.100.1.2.88957002811488047736778876691665173502;1.3.6.1.4.1.9590.100.1.2.279060284311284973310146556772272893634;3.6875
2017;1.3.6.1.4.1.9590.100.1.2.276137307012308050725705204980673379133;1.3.6.1.4.1.9590.100.1.2.198717793412047337632532353754043520997;3.6835
2017;1.3.6.1.4.1.9590.100.1.2.120635709912893471110161583872570391950;1.3.6.1.4.1.9590.100.1.2.241252820111494405138547777302290697326;3.6807
2017;1.3.6.1.4.1.9590.100.1.2.343654091810559388340967578930893191938;1.3.6.1.4.1.9590.100.1.2.330242612612471929421138374702486937379;3.68
2017;1.3.6.1.4.1.9590.100.1.2.217634712911953589305452018531823640110;1.3.6.1.4.1.9590.100.1.2.103440877410791195217171798292588960680;3.6735
2017;1.3.6.1.4.1.9590.100.1.2.213488246311556879517336124691575663057;1.3.6.1.4.1.9590.100.1.2.324062673512995188931356356130762700720;3.6678
2017;1.3.6.1.4.1.9590.100.1.2.334584670211950769203754976463368424645;1.3.6.1.4.1.9590.100.1.2.281544845511814120804286588693532950309;3.6625
2017;1.3.6.1.4.1.9590.100.1.2.117952400713338587204046580771699479692;1.3.6.1.4.1.9590.100.1.2.345023235012473907117769143433161966788;3.6625
2017;1.3.6.1.4.1.9590.100.1.2.42806652410478685330679417882275784635;1.3.6.1.4.1.9590.100.1.2.206058283412052584118855793950183234076;3.6604
2017;1.3.6.1.4.1.9590.100.1.2.389212314412382606923479725091504997130;1.3.6.1.4.1.9590.100.1.2.27265724911620148636617424884176852927;3.6577
2017;1.3.6.1.4.1.9590.100.1.2.357954058111171858428272634071122415082;1.3.6.1.4.1.9590.100.1.2.216548703110464787305902481231788538192;3.6574
2017;1.3.6.1.4.1.9590.100.1.2.314947011112665955609503228472139584037;1.3.6.1.4.1.9590.100.1.2.356930197211809182027709912670229549782;3.653
2017;1.3.6.1.4.1.9590.100.1.2.180615678110073534736552398402898588022;1.3.6.1.4.1.9590.100.1.2.336607663912723922440347682731536752583;3.6495
2017;1.3.6.1.4.1.9590.100.1.2.304366985012245749104695689053751773166;1.3.6.1.4.1.9590.100.1.2.130445065811434312341914341272239510062;3.6451
2017;1.3.6.1.4.1.9590.100.1.2.191718078210662433035523419361319993919;1.3.6.1.4.1.9590.100.1.2.112800234711380055910875053370271509924;3.6308
2017;1.3.6.1.4.1.9590.100.1.2.275128658210810162602511906592987893218;1.3.6.1.4.1.9590.100.1.2.79825452912490323733437945690985504510;3.6299
2017;1.3.6.1.4.1.9590.100.1.2.142289999212934006229862081751205859297;1.3.6.1.4.1.9590.100.1.2.412532962512968882613217926900234209527;3.6259
2017;1.3.6.1.4.1.9590.100.1.2.77895369913033648632071774001242855650;1.3.6.1.4.1.9590.100.1.2.52387475111587622800995444873509795241;3.6246
2017;1.3.6.1.4.1.9590.100.1.2.145102997212073148214286391092124549469;1.3.6.1.4.1.9590.100.1.2.346831458212179760802742073681655495295;3.6193
2017;1.3.6.1.4.1.9590.100.1.2.65038489712493084518932586412252668604;1.3.6.1.4.1.9590.100.1.2.362546664212667851001252069123063268085;3.6166
2017;1.3.6.1.4.1.9590.100.1.2.418402431012679849327910432603772942596;1.3.6.1.4.1.9590.100.1.2.197153331713892780216361844621579945536;3.6133
2017;1.3.6.1.4.1.9590.100.1.2.228305968211425166831689296960814515022;1.3.6.1.4.1.9590.100.1.2.320854432711026089239136334310299079464;3.6128
2017;1.3.6.1.4.1.9590.100.1.2.362195327913928647002787357660148612140;1.3.6.1.4.1.9590.100.1.2.103197038711319088033384984761167252771;3.6125
2017;1.3.6.1.4.1.9590.100.1.2.344548118112615017805897847480054747028;1.3.6.1.4.1.9590.100.1.2.181078035611501192435181129410547724005;3.6119
2017;1.3.6.1.4.1.9590.100.1.2.1222609612263847320665932132666617702;1.3.6.1.4.1.9590.100.1.2.136607188811233036904108130710203472581;3.6062
2017;1.3.6.1.4.1.9590.100.1.2.134317432710226816806115091281142273218;1.3.6.1.4.1.9590.100.1.2.200042553011568301416840303821241074955;3.6054
2017;1.3.6.1.4.1.9590.100.1.2.319879187311157135210524089683054631378;1.3.6.1.4.1.9590.100.1.2.280650817911198586130092732330886393970;3.6051
2017;1.3.6.1.4.1.9590.100.1.2.329506089710781483718666904370062585858;1.3.6.1.4.1.9590.100.1.2.4090929812286896815378116420930254701;3.6019
2017;1.3.6.1.4.1.9590.100.1.2.225012979311476395407968769851866673678;1.3.6.1.4.1.9590.100.1.2.109971932011368852409736085832664897360;3.5983
2017;1.3.6.1.4.1.9590.100.1.2.342645888613701180306205305742652489986;1.3.6.1.4.1.9590.100.1.2.350571104312328838203511182512058552481;3.5974
2017;1.3.6.1.4.1.9590.100.1.2.191620111111336665708199848083659011345;1.3.6.1.4.1.9590.100.1.2.310582306011916029210644773341513067867;3.594
2017;1.3.6.1.4.1.9590.100.1.2.3549236411944938005869580113760688557;1.3.6.1.4.1.9590.100.1.2.345870684412986270408622460482425752839;3.5908
2017;1.3.6.1.4.1.9590.100.1.2.399514179513912480532028087170383103091;1.3.6.1.4.1.9590.100.1.2.110373350211434771438676473833223324821;3.5861
2017;1.3.6.1.4.1.9590.100.1.2.346571087313550935524287410531171243608;1.3.6.1.4.1.9590.100.1.2.66501733211718040216949746533794679139;3.5856
2017;1.3.6.1.4.1.9590.100.1.2.249197775112462660506338354263695372142;1.3.6.1.4.1.9590.100.1.2.300729079411240576904456823572882208497;3.5804
2017;1.3.6.1.4.1.9590.100.1.2.70385089410716410620784188421231327051;1.3.6.1.4.1.9590.100.1.2.265781706313026276226220379260421252858;3.5745
2017;1.3.6.1.4.1.9590.100.1.2.61969598612441124401228586500812520326;1.3.6.1.4.1.9590.100.1.2.191050693112860666324158424463505920830;3.573
2017;1.3.6.1.4.1.9590.100.1.2.92723833210164517030017335371023414920;1.3.6.1.4.1.9590.100.1.2.307919036712857068718511466674263353816;3.5671
2017;1.3.6.1.4.1.9590.100.1.2.130256849813903190715906515280895334782;1.3.6.1.4.1.9590.100.1.2.425982605912402008018730681790281317577;3.5671
2017;1.3.6.1.4.1.9590.100.1.2.325476401013065098306721901311823146362;1.3.6.1.4.1.9590.100.1.2.399554872510410392407883877381070640933;3.5659
2017;1.3.6.1.4.1.9590.100.1.2.285538338311022439731966867473345790002;1.3.6.1.4.1.9590.100.1.2.108164411812021163941149226443549408303;3.5434
2017;1.3.6.1.4.1.9590.100.1.2.251944709413878734637930256792836225328;1.3.6.1.4.1.9590.100.1.2.405675597812763803413668107834274546049;3.543
2017;1.3.6.1.4.1.9590.100.1.2.305271888311312416227767620053887866463;1.3.6.1.4.1.9590.100.1.2.209246744212248386723182270911761530647;3.5414
2017;1.3.6.1.4.1.9590.100.1.2.412947091411092168539335545912490189384;1.3.6.1.4.1.9590.100.1.2.423006530912634687839182181332045284210;3.539
2017;1.3.6.1.4.1.9590.100.1.2.360025080211142658708883816060279809990;1.3.6.1.4.1.9590.100.1.2.270632059713015525728569274042076730584;3.5368
2017;1.3.6.1.4.1.9590.100.1.2.397212088713817330326336541573689228173;1.3.6.1.4.1.9590.100.1.2.41756727610065733419527346294212294493;3.5362
2017;1.3.6.1.4.1.9590.100.1.2.28283570611583118701925208460925575733;1.3.6.1.4.1.9590.100.1.2.105218058812162150624000590470847782678;3.5339
2017;1.3.6.1.4.1.9590.100.1.2.340850656111166699434913514642668847846;1.3.6.1.4.1.9590.100.1.2.272864949411891014319482983954269238928;3.5288
2017;1.3.6.1.4.1.9590.100.1.2.356340173911887327720225133272991654948;1.3.6.1.4.1.9590.100.1.2.193140336213121884008420251271059834678;3.5278
2017;1.3.6.1.4.1.9590.100.1.2.96725259610441026221102107463556610895;1.3.6.1.4.1.9590.100.1.2.306797802212364659632718248042360763039;3.5252
2017;1.3.6.1.4.1.9590.100.1.2.165659965811524454315490046970402053303;1.3.6.1.4.1.9590.100.1.2.295432171110070302108715918493718053163;3.5251
2017;1.3.6.1.4.1.9590.100.1.2.186456277812148057017809401994066825164;1.3.6.1.4.1.9590.100.1.2.57836708811090489602588159133155207606;3.5207
2017;1.3.6.1.4.1.9590.100.1.2.167518630311140802416295545651739254234;1.3.6.1.4.1.9590.100.1.2.231681059912567974915032698012224688614;3.5161
2017;1.3.6.1.4.1.9590.100.1.2.306475269911806057226208979550726118986;1.3.6.1.4.1.9590.100.1.2.95649651310063691338849670532602995799;3.5125
2017;1.3.6.1.4.1.9590.100.1.2.391943919312251302339441650361644690251;1.3.6.1.4.1.9590.100.1.2.186173513911218541516289365882658978577;3.5088
2017;1.3.6.1.4.1.9590.100.1.2.381801888111051575536580456103671452678;1.3.6.1.4.1.9590.100.1.2.234794136413068209910243964672174330173;3.5082
2017;1.3.6.1.4.1.9590.100.1.2.291391445211696602209623796982584540993;1.3.6.1.4.1.9590.100.1.2.127153098211085035824025557783304325456;3.5052
2017;1.3.6.1.4.1.9590.100.1.2.369328511213200279741868975961607081361;1.3.6.1.4.1.9590.100.1.2.33749579511433455336800342370853592146;3.5043
2017;1.3.6.1.4.1.9590.100.1.2.413039453912288021806808121613669131509;1.3.6.1.4.1.9590.100.1.2.87282218111975046822037638540771092403;3.5034
2017;1.3.6.1.4.1.9590.100.1.2.9968293712693751441910312251173743917;1.3.6.1.4.1.9590.100.1.2.138922430211021143301337419771340518903;3.4998
2017;1.3.6.1.4.1.9590.100.1.2.377404657411400681141231686861870183583;1.3.6.1.4.1.9590.100.1.2.291037391111172061320611483192235098290;3.4979
2017;1.3.6.1.4.1.9590.100.1.2.197843913710562277519353888110678366522;1.3.6.1.4.1.9590.100.1.2.232627812012614838729860522840012088615;3.4904
2017;1.3.6.1.4.1.9590.100.1.2.312703117712422867022818067560357744887;1.3.6.1.4.1.9590.100.1.2.78142150711025979438308945271056368568;3.4788
2017;1.3.6.1.4.1.9590.100.1.2.410932230111059136703056666890504988763;1.3.6.1.4.1.9590.100.1.2.219024428712799398440514812301270621127;3.4779
2017;1.3.6.1.4.1.9590.100.1.2.222635102610774882521534775233569533200;1.3.6.1.4.1.9590.100.1.2.267744920712625912510700622592424282196;3.4669
2017;1.3.6.1.4.1.9590.100.1.2.308076920511563932425182841694049532610;1.3.6.1.4.1.9590.100.1.2.46457604511801171610059147902697337698;3.463
2017;1.3.6.1.4.1.9590.100.1.2.264990315311124341137031052001770578947;1.3.6.1.4.1.9590.100.1.2.297162669111658482126722520403951299384;3.4585
2017;1.3.6.1.4.1.9590.100.1.2.184794506110206555607007584112599399279;1.3.6.1.4.1.9590.100.1.2.140810469911413784135878639723868578303;3.4509
2017;1.3.6.1.4.1.9590.100.1.2.338026234512277550932518288730000574748;1.3.6.1.4.1.9590.100.1.2.364291363712353417723833353243723126321;3.4471
2017;1.3.6.1.4.1.9590.100.1.2.94024378511036004431498338740802536919;1.3.6.1.4.1.9590.100.1.2.59766290911538272334889995852081211827;3.4417
2017;1.3.6.1.4.1.9590.100.1.2.142657841712848199819292268950452429817;1.3.6.1.4.1.9590.100.1.2.108541361912847737218358107331073806554;3.438
2017;1.3.6.1.4.1.9590.100.1.2.301085588313234223439789498140250822985;1.3.6.1.4.1.9590.100.1.2.47761410213512253636567850374184316843;3.4342
2017;1.3.6.1.4.1.9590.100.1.2.375022135013732436220035012362993941410;1.3.6.1.4.1.9590.100.1.2.147032074911490255313825519433581023149;3.4327
2017;1.3.6.1.4.1.9590.100.1.2.129296953311008552137811473043422216697;1.3.6.1.4.1.9590.100.1.2.320861422712030125415206293833517009988;3.4326
2017;1.3.6.1.4.1.9590.100.1.2.401637573511411853110135069831692920861;1.3.6.1.4.1.9590.100.1.2.259186476312837219427514615541739413421;3.4197
2017;1.3.6.1.4.1.9590.100.1.2.372393286413181613901460970430997812359;1.3.6.1.4.1.9590.100.1.2.127769817812884450715522361892802622239;3.4195
2017;1.3.6.1.4.1.9590.100.1.2.423647329912295817213191676670190624113;1.3.6.1.4.1.9590.100.1.2.185755571411581006136735883733256263026;3.3994
2017;1.3.6.1.4.1.9590.100.1.2.223399117713707833137518560203180309664;1.3.6.1.4.1.9590.100.1.2.267929485211817504226063755990091378879;3.3951
2017;1.3.6.1.4.1.9590.100.1.2.355259825211238589939630127721711474964;1.3.6.1.4.1.9590.100.1.2.101372105611337702816547089000634097460;3.3934
2017;1.3.6.1.4.1.9590.100.1.2.63220431813221391433417087023030490704;1.3.6.1.4.1.9590.100.1.2.157684430112729873925484330360490841074;3.3872
2017;1.3.6.1.4.1.9590.100.1.2.418907091512273215719725981970368531926;1.3.6.1.4.1.9590.100.1.2.353836004013392053813844437880070095636;3.3869
2017;1.3.6.1.4.1.9590.100.1.2.31303092111066829424650249361690737884;1.3.6.1.4.1.9590.100.1.2.297767171913601744618420530111933413859;3.3856
2017;1.3.6.1.4.1.9590.100.1.2.377665718211346121939539887741496186938;1.3.6.1.4.1.9590.100.1.2.304746698211915595402537576261475310063;3.3836
2017;1.3.6.1.4.1.9590.100.1.2.50224043813305717807969194540229024595;1.3.6.1.4.1.9590.100.1.2.59415895411427657027628763393976769949;3.3759
2017;1.3.6.1.4.1.9590.100.1.2.209783818412783442733977714223552605170;1.3.6.1.4.1.9590.100.1.2.156851885712467949242131208961496977589;3.3756
2017;1.3.6.1.4.1.9590.100.1.2.50520210311848526937986472182584762745;1.3.6.1.4.1.9590.100.1.2.326523222311017903337561207163959686185;3.3693
2017;1.3.6.1.4.1.9590.100.1.2.63908465012070184906143115841537028474;1.3.6.1.4.1.9590.100.1.2.20710403311544264620761219853767795024;3.361
2017;1.3.6.1.4.1.9590.100.1.2.321574116811743083838868921803759575094;1.3.6.1.4.1.9590.100.1.2.95188368712633965110867061043488589123;3.3578
2017;1.3.6.1.4.1.9590.100.1.2.103421151711961539736413628491332849107;1.3.6.1.4.1.9590.100.1.2.189528203512311836528344098932994203758;3.3563
2017;1.3.6.1.4.1.9590.100.1.2.266982513911530253032605326232902184515;1.3.6.1.4.1.9590.100.1.2.217397410812155067934123135091983739542;3.3544
2017;1.3.6.1.4.1.9590.100.1.2.346571396512681580010963483012023072738;1.3.6.1.4.1.9590.100.1.2.334847154013962352824332773593556532760;3.3532
2017;1.3.6.1.4.1.9590.100.1.2.111996037110278897942020366491330538034;1.3.6.1.4.1.9590.100.1.2.109983720113322024908742499060359381066;3.3427
2017;1.3.6.1.4.1.9590.100.1.2.412174185811130985828241373541596070165;1.3.6.1.4.1.9590.100.1.2.2577422913298636134197743730027668434;3.3392
2017;1.3.6.1.4.1.9590.100.1.2.151511787712040171542704324074280706615;1.3.6.1.4.1.9590.100.1.2.243949139012236433218591950410504346523;3.3392
2017;1.3.6.1.4.1.9590.100.1.2.179858964013868601214494043183147187958;1.3.6.1.4.1.9590.100.1.2.402432626011141447424585685784181863382;3.3369
2017;1.3.6.1.4.1.9590.100.1.2.73910018311879088519526662430757261823;1.3.6.1.4.1.9590.100.1.2.281454696213239870717156013050074736594;3.3233
2017;1.3.6.1.4.1.9590.100.1.2.176226301212234086603713908540668283279;1.3.6.1.4.1.9590.100.1.2.15644381111334726038542063553581383463;3.3232
2017;1.3.6.1.4.1.9590.100.1.2.83252987812706794614469036822324933667;1.3.6.1.4.1.9590.100.1.2.122577567312181188705258832721118752700;3.3212
2017;1.3.6.1.4.1.9590.100.1.2.353251728612184380220454101851355102391;1.3.6.1.4.1.9590.100.1.2.16912509811492336914271167334132468167;3.3192
2017;1.3.6.1.4.1.9590.100.1.2.327177446513398551620816999912093474305;1.3.6.1.4.1.9590.100.1.2.186441420012245171319897578673844635618;3.3153
2017;1.3.6.1.4.1.9590.100.1.2.387494846511338414412635204120265931288;1.3.6.1.4.1.9590.100.1.2.154377345512060959805613725693486639124;3.3152
2017;1.3.6.1.4.1.9590.100.1.2.326661135811116127738748253582717086396;1.3.6.1.4.1.9590.100.1.2.177912905211927150911354817723754632467;3.3027
2017;1.3.6.1.4.1.9590.100.1.2.244835313411290804320223630242464884864;1.3.6.1.4.1.9590.100.1.2.1909032111916931033021203752330362595;3.2947
2017;1.3.6.1.4.1.9590.100.1.2.338896428813035871909161542973688995570;1.3.6.1.4.1.9590.100.1.2.327238255211991634413512749080921453882;3.2865
2017;1.3.6.1.4.1.9590.100.1.2.28111314112057753526479847921222000153;1.3.6.1.4.1.9590.100.1.2.382478098111066293002156750710935864025;3.2859
2017;1.3.6.1.4.1.9590.100.1.2.321314411811287466206998071091303908977;1.3.6.1.4.1.9590.100.1.2.323642329613925428002158153490665898040;3.284
2017;1.3.6.1.4.1.9590.100.1.2.7121412712108857604117677220616712955;1.3.6.1.4.1.9590.100.1.2.41329038111400119523049212253443803555;3.2707
2017;1.3.6.1.4.1.9590.100.1.2.342444150912554038611173922680154506642;1.3.6.1.4.1.9590.100.1.2.80634783011805596328333411023928374854;3.259
2017;1.3.6.1.4.1.9590.100.1.2.289397231212543656330093485223234993963;1.3.6.1.4.1.9590.100.1.2.328364115712717117700817409880168290392;3.2582
2017;1.3.6.1.4.1.9590.100.1.2.313898357113450895440337831862674147182;1.3.6.1.4.1.9590.100.1.2.157099445912813480834192958890616258762;3.2574
2017;1.3.6.1.4.1.9590.100.1.2.353998301210686385832758634660232280352;1.3.6.1.4.1.9590.100.1.2.210073911912955609215405705343137954835;3.2565
2017;1.3.6.1.4.1.9590.100.1.2.116292846112364947537414222621769908217;1.3.6.1.4.1.9590.100.1.2.41233755912771309640367948082045405733;3.2519
2017;1.3.6.1.4.1.9590.100.1.2.99744767012684336015671684470078275560;1.3.6.1.4.1.9590.100.1.2.363062515112755946638266715154013636597;3.2493
2017;1.3.6.1.4.1.9590.100.1.2.227310149611946743518733976751351259733;1.3.6.1.4.1.9590.100.1.2.13937099712279798137988435811989947168;3.2383
2017;1.3.6.1.4.1.9590.100.1.2.71422300412782611414282349152322609434;1.3.6.1.4.1.9590.100.1.2.250221666310805860822254398870116393018;3.2325
2017;1.3.6.1.4.1.9590.100.1.2.283554580213101681337442172730554632949;1.3.6.1.4.1.9590.100.1.2.370763082912699401939394134070073103148;3.2321
2017;1.3.6.1.4.1.9590.100.1.2.401640487212913934817726183702761803959;1.3.6.1.4.1.9590.100.1.2.65053864212883709900861267650351640063;3.2252
2017;1.3.6.1.4.1.9590.100.1.2.191707814211420212822759404923720896786;1.3.6.1.4.1.9590.100.1.2.180854921511653481300445861251150838517;3.2124
2017;1.3.6.1.4.1.9590.100.1.2.139034284810058871414452205323540115363;1.3.6.1.4.1.9590.100.1.2.286106383513134655719771977222347800244;3.2107
2017;1.3.6.1.4.1.9590.100.1.2.89893523010566705416995900170398747896;1.3.6.1.4.1.9590.100.1.2.307419582311282944200198002300846673143;3.2072
2017;1.3.6.1.4.1.9590.100.1.2.134692622513447085805434116443569514043;1.3.6.1.4.1.9590.100.1.2.338440655911241806616199376932435656530;3.205
2017;1.3.6.1.4.1.9590.100.1.2.95782218713903787014557843230381717050;1.3.6.1.4.1.9590.100.1.2.291530424111699066427776608362518396341;3.1992
2017;1.3.6.1.4.1.9590.100.1.2.91198073213238258507996835133930192583;1.3.6.1.4.1.9590.100.1.2.323930615913316178828237955981901986470;3.1988
2017;1.3.6.1.4.1.9590.100.1.2.28024352511346466816258172530302085878;1.3.6.1.4.1.9590.100.1.2.355293417311877838925489586502265507132;3.1976
2017;1.3.6.1.4.1.9590.100.1.2.131837703011656009303497215352171080378;1.3.6.1.4.1.9590.100.1.2.93810092211202393938623781372072654237;3.1958
2017;1.3.6.1.4.1.9590.100.1.2.350883477211705244933841483722782006156;1.3.6.1.4.1.9590.100.1.2.156159679112697438502666684283350105532;3.193
2017;1.3.6.1.4.1.9590.100.1.2.346048195212704767536924346181893945293;1.3.6.1.4.1.9590.100.1.2.391456365212740050631183886693769748690;3.1913
2017;1.3.6.1.4.1.9590.100.1.2.126569191711940197300774112364142412339;1.3.6.1.4.1.9590.100.1.2.411689228811608250711107483292745718713;3.1907
2017;1.3.6.1.4.1.9590.100.1.2.215386073010972837412624388440765708868;1.3.6.1.4.1.9590.100.1.2.387184280712970541214667747122245718330;3.1898
2017;1.3.6.1.4.1.9590.100.1.2.7904118313691206021538266902455125906;1.3.6.1.4.1.9590.100.1.2.409343397411598093429505371501791746163;3.1879
2017;1.3.6.1.4.1.9590.100.1.2.267843272113567144103118688060078738007;1.3.6.1.4.1.9590.100.1.2.46963015713120313204914551330919699404;3.1803
2017;1.3.6.1.4.1.9590.100.1.2.80264505112306646120942775221711847224;1.3.6.1.4.1.9590.100.1.2.400005889611313814411272590260409595328;3.1749
2017;1.3.6.1.4.1.9590.100.1.2.222413049513044265126559310523964515179;1.3.6.1.4.1.9590.100.1.2.324842307211170872302183607213833150162;3.1743
2017;1.3.6.1.4.1.9590.100.1.2.400262421813602399213446114791152228437;1.3.6.1.4.1.9590.100.1.2.216470426611586663131657191954086752773;3.1739
2017;1.3.6.1.4.1.9590.100.1.2.112396478312123601518835687691432309463;1.3.6.1.4.1.9590.100.1.2.10091959911564086336442080074104376999;3.1679
2017;1.3.6.1.4.1.9590.100.1.2.114461935311480403204935464093318362560;1.3.6.1.4.1.9590.100.1.2.412669715211936472004195887603449697732;3.1631
2017;1.3.6.1.4.1.9590.100.1.2.337752783011457680423816559752417071080;1.3.6.1.4.1.9590.100.1.2.373352597012600201012407169462556282925;3.1621
2017;1.3.6.1.4.1.9590.100.1.2.108137826013385921509494475783436359613;1.3.6.1.4.1.9590.100.1.2.88497927112378356612018272464216295344;3.1619
2017;1.3.6.1.4.1.9590.100.1.2.59600252312032141337270071633869464407;1.3.6.1.4.1.9590.100.1.2.305786224912133128813630596460442802944;3.1601
2017;1.3.6.1.4.1.9590.100.1.2.222276838912793382810734291302083244438;1.3.6.1.4.1.9590.100.1.2.156434912655466510813162712388352825;3.155
2017;1.3.6.1.4.1.9590.100.1.2.253243835411137962416153412272958315852;1.3.6.1.4.1.9590.100.1.2.338635756411386282306044776213780032999;3.1506
2017;1.3.6.1.4.1.9590.100.1.2.382387963711576379924999929722516265649;1.3.6.1.4.1.9590.100.1.2.203283442412489336035686099322729478170;3.1406
2017;1.3.6.1.4.1.9590.100.1.2.194586076611309327931048918051071664749;1.3.6.1.4.1.9590.100.1.2.304085077611422981818220729954180802946;3.1375
2017;1.3.6.1.4.1.9590.100.1.2.171460606311641608505746080231170534211;1.3.6.1.4.1.9590.100.1.2.14428015110355759416811672552347836903;3.1323
2017;1.3.6.1.4.1.9590.100.1.2.25899236512823695408149131961308321845;1.3.6.1.4.1.9590.100.1.2.314571512410171833939647939963373156786;3.1265
2017;1.3.6.1.4.1.9590.100.1.2.138654121612812409325863650703580920408;1.3.6.1.4.1.9590.100.1.2.335860560410822422324930507580566289876;3.1264
2017;1.3.6.1.4.1.9590.100.1.2.347998058811670015712391489523149155350;1.3.6.1.4.1.9590.100.1.2.362474759610959066438633435321652014219;3.1149
2017;1.3.6.1.4.1.9590.100.1.2.80258681912222182001598355713900357291;1.3.6.1.4.1.9590.100.1.2.211159390412585941432992680141755883687;3.1139
2017;1.3.6.1.4.1.9590.100.1.2.49034093311755281333107977260435510030;1.3.6.1.4.1.9590.100.1.2.200010683311568737620143873863523624127;3.1133
2017;1.3.6.1.4.1.9590.100.1.2.68210347311551878422533172803438674595;1.3.6.1.4.1.9590.100.1.2.22629488012313905621710683361732137102;3.1093
2017;1.3.6.1.4.1.9590.100.1.2.271775027411553076513101889642642048151;1.3.6.1.4.1.9590.100.1.2.90494120910535965118189743361655750069;3.1037
2017;1.3.6.1.4.1.9590.100.1.2.337176224211006654522594146872276426159;1.3.6.1.4.1.9590.100.1.2.109775246312154984922009683632323396112;3.0902
2017;1.3.6.1.4.1.9590.100.1.2.325117702110099044122387772620572043974;1.3.6.1.4.1.9590.100.1.2.262562309713404787508174355302547833503;3.0829
2017;1.3.6.1.4.1.9590.100.1.2.339335940911002494234210397714253493260;1.3.6.1.4.1.9590.100.1.2.424447357012227461938155519282835258312;3.0821
2017;1.3.6.1.4.1.9590.100.1.2.65836066711894054302838286421428872517;1.3.6.1.4.1.9590.100.1.2.111342629310399709722275270513959179334;3.0814
2017;1.3.6.1.4.1.9590.100.1.2.12232913812018723935351123631561580209;1.3.6.1.4.1.9590.100.1.2.150000227911142702307510852342784776899;3.0809
2017;1.3.6.1.4.1.9590.100.1.2.272418413613804764934200180934174850751;1.3.6.1.4.1.9590.100.1.2.257670750810835709911593891013008551325;3.0753
2017;1.3.6.1.4.1.9590.100.1.2.166903092512137545104645004080624034334;1.3.6.1.4.1.9590.100.1.2.356411060610399535302398099600866447112;3.0687
2017;1.3.6.1.4.1.9590.100.1.2.157123044411458077942263669011949001730;1.3.6.1.4.1.9590.100.1.2.241204958712745773415597121900003086448;3.0666
2017;1.3.6.1.4.1.9590.100.1.2.357129377611537244240657532661025664175;1.3.6.1.4.1.9590.100.1.2.292657698011551918208772258770065152633;3.0629
2017;1.3.6.1.4.1.9590.100.1.2.169148840912089751422202830362896516626;1.3.6.1.4.1.9590.100.1.2.105437167611277432419455668794055894272;3.0561
2017;1.3.6.1.4.1.9590.100.1.2.91322798810103075402450502972342670838;1.3.6.1.4.1.9590.100.1.2.212547559111283836907388274461982981562;3.048
2017;1.3.6.1.4.1.9590.100.1.2.29402366912131489537673547794168187758;1.3.6.1.4.1.9590.100.1.2.245640207611592398423734537280529085248;3.0466
2017;1.3.6.1.4.1.9590.100.1.2.10191588111781644439957735962055395568;1.3.6.1.4.1.9590.100.1.2.244524688412580275616838452803880975732;3.0466
2017;1.3.6.1.4.1.9590.100.1.2.203561110713685911021064636552996192446;1.3.6.1.4.1.9590.100.1.2.130808463711321342320980291881723043438;3.0426
2017;1.3.6.1.4.1.9590.100.1.2.108341291913513712831605132082277840282;1.3.6.1.4.1.9590.100.1.2.275716284811798802032540852520081077655;3.0362
2017;1.3.6.1.4.1.9590.100.1.2.47233844412959778825179754281923870491;1.3.6.1.4.1.9590.100.1.2.81161298412819146242929038241648751112;3.0359
2017;1.3.6.1.4.1.9590.100.1.2.103740589711720232138743438361247063697;1.3.6.1.4.1.9590.100.1.2.219106869311261709420081852432787785555;3.0324
2017;1.3.6.1.4.1.9590.100.1.2.382746510613636751403871366923045247099;1.3.6.1.4.1.9590.100.1.2.45235448813674601304675222161744877864;3.0309
2017;1.3.6.1.4.1.9590.100.1.2.182125490111987066403041209781023624643;1.3.6.1.4.1.9590.100.1.2.187604369911173027526145537662856891907;3.03
2017;1.3.6.1.4.1.9590.100.1.2.145131256013709583100586617643133797577;1.3.6.1.4.1.9590.100.1.2.405193084711390314829628514942052479524;3.0296
2017;1.3.6.1.4.1.9590.100.1.2.360597542310110385025989743572280287935;1.3.6.1.4.1.9590.100.1.2.134364219610723019918438439904188733534;3.0294
2017;1.3.6.1.4.1.9590.100.1.2.293601946613257673704941654112819695174;1.3.6.1.4.1.9590.100.1.2.75745676910506058609798411591737983789;3.024
2017;1.3.6.1.4.1.9590.100.1.2.252682152212172377327795951850661349228;1.3.6.1.4.1.9590.100.1.2.407522763311633796132543701821378806960;3.0237
2017;1.3.6.1.4.1.9590.100.1.2.17621263411454663827264026991352668632;1.3.6.1.4.1.9590.100.1.2.40928269813891859104549218620570875280;3.022
