año;fluencia medida;fluencia calculada;uno menos gamma index
2017;1.3.6.1.4.1.9590.100.1.2.6365761413344777128976254854186515306;1.3.6.1.4.1.9590.100.1.2.413711248612930082527947496090030171839;11.2982
2017;1.3.6.1.4.1.9590.100.1.2.83714417011114677707203094252779816426;1.3.6.1.4.1.9590.100.1.2.361661470311880353011815162124148933900;11.2786
2017;1.3.6.1.4.1.9590.100.1.2.27554933011425559811712219193789634479;1.3.6.1.4.1.9590.100.1.2.313058186113379820437849921573726822271;11.2655
2017;1.3.6.1.4.1.9590.100.1.2.236466261512550191211046967391405384038;1.3.6.1.4.1.9590.100.1.2.230897558011290778134944385451208866260;11.2632
2017;1.3.6.1.4.1.9590.100.1.2.369677740112946400008544587842225388309;1.3.6.1.4.1.9590.100.1.2.43576049812121040006061377634014063524;11.2533
2017;1.3.6.1.4.1.9590.100.1.2.84502358011140408904205823200151363340;1.3.6.1.4.1.9590.100.1.2.329372904812530843640820194872356043094;11.2201
2017;1.3.6.1.4.1.9590.100.1.2.298136651612995516006148609673722964460;1.3.6.1.4.1.9590.100.1.2.60775266213455741024013820202350998814;11.2196
2017;1.3.6.1.4.1.9590.100.1.2.383631146612526487638770203040010418589;1.3.6.1.4.1.9590.100.1.2.396103804810985462030776359811747077147;11.2152
2017;1.3.6.1.4.1.9590.100.1.2.210934293912076419542416270501571150612;1.3.6.1.4.1.9590.100.1.2.63284740711219078500349149681456425353;11.2001
2017;1.3.6.1.4.1.9590.100.1.2.23226879111715166917450308472207793515;1.3.6.1.4.1.9590.100.1.2.213419728912690329208913386394028186161;11.1769
2017;1.3.6.1.4.1.9590.100.1.2.254881630612230346009714586940293646886;1.3.6.1.4.1.9590.100.1.2.50661476111397920813461935852042517804;11.1342
2017;1.3.6.1.4.1.9590.100.1.2.98460985012317146141364520192851182763;1.3.6.1.4.1.9590.100.1.2.352735417011389922820402041960853540632;11.0863
2017;1.3.6.1.4.1.9590.100.1.2.18193457613907624914030790913933085165;1.3.6.1.4.1.9590.100.1.2.23991784710656455714477674601017809385;11.0735
2017;1.3.6.1.4.1.9590.100.1.2.338238808612121696311446608722313119983;1.3.6.1.4.1.9590.100.1.2.56374331612300850716321194854065318317;11.0652
2017;1.3.6.1.4.1.9590.100.1.2.207259340813309271020007110674007612540;1.3.6.1.4.1.9590.100.1.2.56813582511443752642503571410612076404;11.0573
2017;1.3.6.1.4.1.9590.100.1.2.60953167312856050418439512542697344824;1.3.6.1.4.1.9590.100.1.2.37846514212692284917902163820507042321;11.0216
2017;1.3.6.1.4.1.9590.100.1.2.383321217512327426839936178240808806516;1.3.6.1.4.1.9590.100.1.2.17218215811406717407467055911809875088;11.0096
2017;1.3.6.1.4.1.9590.100.1.2.302576085912813139225665773161116029138;1.3.6.1.4.1.9590.100.1.2.262154474113802453318508143930608627541;10.9894
2017;1.3.6.1.4.1.9590.100.1.2.41365071211775501600511824903587472391;1.3.6.1.4.1.9590.100.1.2.94810888812338590301884645500249781635;10.9885
2017;1.3.6.1.4.1.9590.100.1.2.30520574212582785303746556381347441833;1.3.6.1.4.1.9590.100.1.2.315140999612785104338374757660090425846;10.9625
2017;1.3.6.1.4.1.9590.100.1.2.380310075212427725819973797541447674169;1.3.6.1.4.1.9590.100.1.2.26881311613930221416076819250761050866;10.9387
2017;1.3.6.1.4.1.9590.100.1.2.424271578711881907508018241691054745573;1.3.6.1.4.1.9590.100.1.2.354523417511449026635832321801183192588;10.9252
2017;1.3.6.1.4.1.9590.100.1.2.14852498110413465230985458403573398351;1.3.6.1.4.1.9590.100.1.2.150548931411823673116737678511956620939;10.9208
2017;1.3.6.1.4.1.9590.100.1.2.207174453713492064238590754670553716000;1.3.6.1.4.1.9590.100.1.2.131464490912518394912295978290510936468;10.9124
2017;1.3.6.1.4.1.9590.100.1.2.339267760811544706729560119372514564145;1.3.6.1.4.1.9590.100.1.2.122084163212115441223165070331105077913;10.8986
2017;1.3.6.1.4.1.9590.100.1.2.44764512111738451823914131553135972011;1.3.6.1.4.1.9590.100.1.2.147680011411431913939645953372892799119;10.8985
2017;1.3.6.1.4.1.9590.100.1.2.170410238813375932226578210712627711775;1.3.6.1.4.1.9590.100.1.2.208450768311775852440932617023898432867;10.8946
2017;1.3.6.1.4.1.9590.100.1.2.362870133312789180021826791823242147255;1.3.6.1.4.1.9590.100.1.2.12737379412313353213082587112767133407;10.8784
2017;1.3.6.1.4.1.9590.100.1.2.116681898411869034110570090441090363717;1.3.6.1.4.1.9590.100.1.2.48638072611844887902118708952762705659;10.8779
2017;1.3.6.1.4.1.9590.100.1.2.296422837111993585605189262341271506238;1.3.6.1.4.1.9590.100.1.2.289675616411202885325789321401524397865;10.8256
2017;1.3.6.1.4.1.9590.100.1.2.140450671112517811916511405241394610030;1.3.6.1.4.1.9590.100.1.2.260987358510685307033971165932312134499;10.8115
2017;1.3.6.1.4.1.9590.100.1.2.24271912392306321992559931968271560;1.3.6.1.4.1.9590.100.1.2.36119473111809663105036955270410531816;10.8101
2017;1.3.6.1.4.1.9590.100.1.2.207996970311657561614859347631961624884;1.3.6.1.4.1.9590.100.1.2.334350583912515867728596328001187589488;10.7947
2017;1.3.6.1.4.1.9590.100.1.2.323010563513666190012136984510908646695;1.3.6.1.4.1.9590.100.1.2.409868201412237053623716018533815384610;10.7814
2017;1.3.6.1.4.1.9590.100.1.2.364675170610424738324231978653304235803;1.3.6.1.4.1.9590.100.1.2.228565960512916926916926358263416754578;10.7725
2017;1.3.6.1.4.1.9590.100.1.2.275142977713384462414837210914165811685;1.3.6.1.4.1.9590.100.1.2.76856471012329011227307977103638386197;10.7585
2017;1.3.6.1.4.1.9590.100.1.2.30009400311643716627171598142893524617;1.3.6.1.4.1.9590.100.1.2.119429527012256249702722397572949577973;10.7359
2017;1.3.6.1.4.1.9590.100.1.2.340641695412199503708149490230371038857;1.3.6.1.4.1.9590.100.1.2.256571772011264559635124164012371749786;10.7196
2017;1.3.6.1.4.1.9590.100.1.2.301538300811263643911388978220580881862;1.3.6.1.4.1.9590.100.1.2.192957987013028702101321903984197520335;10.717
2017;1.3.6.1.4.1.9590.100.1.2.182648091212848774606669904881198314806;1.3.6.1.4.1.9590.100.1.2.349937332610982496930106953080062064827;10.7156
2017;1.3.6.1.4.1.9590.100.1.2.209798581811272384900008203991906382509;1.3.6.1.4.1.9590.100.1.2.405143857411663729333162658811480457591;10.7026
2017;1.3.6.1.4.1.9590.100.1.2.414979255412395080910503074990275438976;1.3.6.1.4.1.9590.100.1.2.342185850912885180217723542002848814945;10.6905
2017;1.3.6.1.4.1.9590.100.1.2.32084423512876120037464234803349303913;1.3.6.1.4.1.9590.100.1.2.427606980611690728640789085930419143769;10.6863
2017;1.3.6.1.4.1.9590.100.1.2.423941915413106795706991279542617701040;1.3.6.1.4.1.9590.100.1.2.91063923512407765429290868720314652490;10.6772
2017;1.3.6.1.4.1.9590.100.1.2.186357131710367847231506830553187162747;1.3.6.1.4.1.9590.100.1.2.343063497411953371537965472490760908345;10.665
2017;1.3.6.1.4.1.9590.100.1.2.378515898211852553027176782303423916794;1.3.6.1.4.1.9590.100.1.2.171872898613537723433148507201133842010;10.6472
2017;1.3.6.1.4.1.9590.100.1.2.391445531712732624822960618450584459588;1.3.6.1.4.1.9590.100.1.2.137663343810493097639773218621015232528;10.6397
2017;1.3.6.1.4.1.9590.100.1.2.202702020410596394829322436263455007093;1.3.6.1.4.1.9590.100.1.2.143765228512062260400497952052734801489;10.6261
2017;1.3.6.1.4.1.9590.100.1.2.83495807012919225237078076510688364924;1.3.6.1.4.1.9590.100.1.2.200390586712277414803151604843823962658;10.6206
2017;1.3.6.1.4.1.9590.100.1.2.177284824112768160912951287411910386796;1.3.6.1.4.1.9590.100.1.2.331601547413036896829035905353201741271;10.6162
2017;1.3.6.1.4.1.9590.100.1.2.96480270011239248100846613831970509703;1.3.6.1.4.1.9590.100.1.2.59232290411081098009749377674251836087;10.6077
2017;1.3.6.1.4.1.9590.100.1.2.329827549511143985121288106393827012703;1.3.6.1.4.1.9590.100.1.2.271466999412026338137774278920977185635;10.5607
2017;1.3.6.1.4.1.9590.100.1.2.235716966112617767838859503851957389178;1.3.6.1.4.1.9590.100.1.2.334569520913237691526755219500367096113;10.5197
2017;1.3.6.1.4.1.9590.100.1.2.29254552113487163327539414270243159394;1.3.6.1.4.1.9590.100.1.2.329484961511978700203402121322536981657;10.5096
2017;1.3.6.1.4.1.9590.100.1.2.166161353110465653241613303192365662667;1.3.6.1.4.1.9590.100.1.2.283975882913092006140439968121343310314;10.4918
2017;1.3.6.1.4.1.9590.100.1.2.102753130311050448619735899453600925255;1.3.6.1.4.1.9590.100.1.2.114577563112124111324471169681521120101;10.4885
2017;1.3.6.1.4.1.9590.100.1.2.192462890213103721342306884420576892393;1.3.6.1.4.1.9590.100.1.2.323775462411469154517733654192492422325;10.486
2017;1.3.6.1.4.1.9590.100.1.2.24233617512488377300308008202063056033;1.3.6.1.4.1.9590.100.1.2.232943126113593050705255970653945825965;10.4677
2017;1.3.6.1.4.1.9590.100.1.2.258479345112036418706542199271745788098;1.3.6.1.4.1.9590.100.1.2.402148985211524779437052435731326788081;10.4478
2017;1.3.6.1.4.1.9590.100.1.2.297122684410555370323142642231520608200;1.3.6.1.4.1.9590.100.1.2.369122660212340550627081345551567984025;10.4434
2017;1.3.6.1.4.1.9590.100.1.2.330851676912846660609281455522295233257;1.3.6.1.4.1.9590.100.1.2.377379213612813007509245336891332093268;10.4405
2017;1.3.6.1.4.1.9590.100.1.2.296232609212050461441155774823495456161;1.3.6.1.4.1.9590.100.1.2.426712756213479493437663911883100146569;10.4378
2017;1.3.6.1.4.1.9590.100.1.2.356647316111827291923565531042985606186;1.3.6.1.4.1.9590.100.1.2.135064999510411505520794919984154575653;10.4346
2017;1.3.6.1.4.1.9590.100.1.2.7971460313934216029121734794091951205;1.3.6.1.4.1.9590.100.1.2.143750184113044262216905634940853104998;10.4306
2017;1.3.6.1.4.1.9590.100.1.2.330638469912949648142521522023481899720;1.3.6.1.4.1.9590.100.1.2.263669330611066581611036282042497068013;10.4139
2017;1.3.6.1.4.1.9590.100.1.2.129827698612142877136928019701078137986;1.3.6.1.4.1.9590.100.1.2.406072371311201909707078600982336203614;10.3872
2017;1.3.6.1.4.1.9590.100.1.2.407555172011251276911053582101039434357;1.3.6.1.4.1.9590.100.1.2.388754002211463434312770461993266417448;10.3454
2017;1.3.6.1.4.1.9590.100.1.2.287873571712077183021663650801208051604;1.3.6.1.4.1.9590.100.1.2.30747158810421503209269513581536585336;10.2345
2017;1.3.6.1.4.1.9590.100.1.2.32417653211818344736877105954048203383;1.3.6.1.4.1.9590.100.1.2.321880756210869481811364663303770675002;10.2229
2017;1.3.6.1.4.1.9590.100.1.2.390261425711477039229318563153463270020;1.3.6.1.4.1.9590.100.1.2.326466388412095871317210323743793700249;10.2048
2017;1.3.6.1.4.1.9590.100.1.2.355386625111700094103030214771840706431;1.3.6.1.4.1.9590.100.1.2.137207679611053700217843611222659911052;10.1988
2017;1.3.6.1.4.1.9590.100.1.2.168629236310610570131816966572466855403;1.3.6.1.4.1.9590.100.1.2.348959482911844403202356348583400937276;10.1938
2017;1.3.6.1.4.1.9590.100.1.2.302688853612852818309131186120421074554;1.3.6.1.4.1.9590.100.1.2.334912364510742530533845024061552192348;10.1923
2017;1.3.6.1.4.1.9590.100.1.2.408694957711464180117182967621637411852;1.3.6.1.4.1.9590.100.1.2.27695182511899623141304247622713686011;10.1891
2017;1.3.6.1.4.1.9590.100.1.2.239896954012738667630151615301711089064;1.3.6.1.4.1.9590.100.1.2.358450258112769061101181533552023110591;10.1609
2017;1.3.6.1.4.1.9590.100.1.2.394419005213813409415817550560317256842;1.3.6.1.4.1.9590.100.1.2.280347683112697756105200741491854671498;10.1496
2017;1.3.6.1.4.1.9590.100.1.2.155251142412179121700663458562724765505;1.3.6.1.4.1.9590.100.1.2.230259228011466373634821380170826621638;10.1473
2017;1.3.6.1.4.1.9590.100.1.2.350466537912089613933852906573810030863;1.3.6.1.4.1.9590.100.1.2.97456609411041730532490548691752580632;10.1446
2017;1.3.6.1.4.1.9590.100.1.2.253212782911628675815448293190513752428;1.3.6.1.4.1.9590.100.1.2.231187682910749796506269405731334142256;10.117
2017;1.3.6.1.4.1.9590.100.1.2.96229855711344443134654598901885555125;1.3.6.1.4.1.9590.100.1.2.238717293713051222721137422460455516320;10.1055
2017;1.3.6.1.4.1.9590.100.1.2.364536583412300705036974032764036386734;1.3.6.1.4.1.9590.100.1.2.272559534312494440825483365682015538296;10.0936
2017;1.3.6.1.4.1.9590.100.1.2.262863123312844294718279509772057024963;1.3.6.1.4.1.9590.100.1.2.34204375711072059015455405350021266180;10.0892
2017;1.3.6.1.4.1.9590.100.1.2.35811733611545313829654486093535448182;1.3.6.1.4.1.9590.100.1.2.96700853112544778607023172392862960199;10.0882
2017;1.3.6.1.4.1.9590.100.1.2.238965213812006284331477441823992772645;1.3.6.1.4.1.9590.100.1.2.195605307310894079035403380963620013995;10.0852
2017;1.3.6.1.4.1.9590.100.1.2.412074469312712062737166447872992383560;1.3.6.1.4.1.9590.100.1.2.235286927812229532842718550151662561930;10.0843
2017;1.3.6.1.4.1.9590.100.1.2.299311695512558728619328278332085550469;1.3.6.1.4.1.9590.100.1.2.349611996312785316509704879923702781761;10.0646
2017;1.3.6.1.4.1.9590.100.1.2.67307905611895756939346446220579062632;1.3.6.1.4.1.9590.100.1.2.72119602111481287522354976340481112953;10.0306
2017;1.3.6.1.4.1.9590.100.1.2.259133558612953151702335894001896140720;1.3.6.1.4.1.9590.100.1.2.322159989611188004306659355280710759104;10.0184
2017;1.3.6.1.4.1.9590.100.1.2.2877624513595715842667168304127026776;1.3.6.1.4.1.9590.100.1.2.308439017712207179414967756091720425439;9.9955
2017;1.3.6.1.4.1.9590.100.1.2.82204767811596142522727177331886102486;1.3.6.1.4.1.9590.100.1.2.161893796012730455336623487121966886041;9.9914
2017;1.3.6.1.4.1.9590.100.1.2.367116850212925463320882499842327482860;1.3.6.1.4.1.9590.100.1.2.98790643211098656216655484522110550982;9.9529
2017;1.3.6.1.4.1.9590.100.1.2.51356213612835317707938643350945090918;1.3.6.1.4.1.9590.100.1.2.192772420410042442908248828323996000175;9.9371
2017;1.3.6.1.4.1.9590.100.1.2.364234027512719645823660957671635648530;1.3.6.1.4.1.9590.100.1.2.372954313813305833519241132931705490616;9.9078
2017;1.3.6.1.4.1.9590.100.1.2.418965761411320179618065007671105478466;1.3.6.1.4.1.9590.100.1.2.339537556312379520300906131340474927962;9.9051
2017;1.3.6.1.4.1.9590.100.1.2.327812214411873054310967305112714912973;1.3.6.1.4.1.9590.100.1.2.248615710112366253040904506111426588377;9.9041
2017;1.3.6.1.4.1.9590.100.1.2.424790965011911630532761115051436739665;1.3.6.1.4.1.9590.100.1.2.72441464412309323021106674214110955283;9.8958
2017;1.3.6.1.4.1.9590.100.1.2.72043351211738829811724061550538448601;1.3.6.1.4.1.9590.100.1.2.157569845412246464910597528463321218951;9.8735
2017;1.3.6.1.4.1.9590.100.1.2.172811506310731312208606926581896416860;1.3.6.1.4.1.9590.100.1.2.25597190811995567937417632600290230621;9.8655
2017;1.3.6.1.4.1.9590.100.1.2.245772344012338242037239932551949916645;1.3.6.1.4.1.9590.100.1.2.307039859610242672618861323782402102425;9.8143
2017;1.3.6.1.4.1.9590.100.1.2.358039324613860342900523314173455075425;1.3.6.1.4.1.9590.100.1.2.397875971711228298538062829343705700527;9.8106
2017;1.3.6.1.4.1.9590.100.1.2.165633353912875917414303489340901764835;1.3.6.1.4.1.9590.100.1.2.93566444111259736131234080211807950340;9.8008
2017;1.3.6.1.4.1.9590.100.1.2.38872117012675933425823261933069613866;1.3.6.1.4.1.9590.100.1.2.54445451012500591739024285874089944728;9.7701
2017;1.3.6.1.4.1.9590.100.1.2.275443959611957560037453843630749787812;1.3.6.1.4.1.9590.100.1.2.46113390313545217316014248023597941501;9.7605
2017;1.3.6.1.4.1.9590.100.1.2.90023788012124906716353540162293181212;1.3.6.1.4.1.9590.100.1.2.24966726611482020618526066304244051526;9.7393
2017;1.3.6.1.4.1.9590.100.1.2.136847548211481999901437426284064675527;1.3.6.1.4.1.9590.100.1.2.383495073210962748531646214852804292296;9.7375
2017;1.3.6.1.4.1.9590.100.1.2.355378200812973331512016081101402328906;1.3.6.1.4.1.9590.100.1.2.59788986710710693138687986241438451558;9.7233
2017;1.3.6.1.4.1.9590.100.1.2.252531753213001706408791351061208831227;1.3.6.1.4.1.9590.100.1.2.166695396211983087518797290373565175698;9.7191
2017;1.3.6.1.4.1.9590.100.1.2.262158821111574265514320437071924019728;1.3.6.1.4.1.9590.100.1.2.368539451810440983018684479332461114967;9.6685
2017;1.3.6.1.4.1.9590.100.1.2.281944210411003767803179716283725834163;1.3.6.1.4.1.9590.100.1.2.118391441611376349230794643442075019590;9.6029
2017;1.3.6.1.4.1.9590.100.1.2.86559739411918835936831773833744484178;1.3.6.1.4.1.9590.100.1.2.88149760812892812638800298842988661845;9.6012
2017;1.3.6.1.4.1.9590.100.1.2.248333028312964378205660189690562473102;1.3.6.1.4.1.9590.100.1.2.78359445313014549403262696002864379558;9.5509
2017;1.3.6.1.4.1.9590.100.1.2.141725866912073674808145335100753386662;1.3.6.1.4.1.9590.100.1.2.104687111612620525338811872261145275128;9.5404
2017;1.3.6.1.4.1.9590.100.1.2.283130662313882888101462642273196649255;1.3.6.1.4.1.9590.100.1.2.175967767713850248421484735272654954850;9.5157
2017;1.3.6.1.4.1.9590.100.1.2.265330728913827074810345202501973670634;1.3.6.1.4.1.9590.100.1.2.248612597211885059841056718161948852783;9.4887
2017;1.3.6.1.4.1.9590.100.1.2.134387914710533359710889358431918455030;1.3.6.1.4.1.9590.100.1.2.59427354512226085336101881701221433135;9.4729
2017;1.3.6.1.4.1.9590.100.1.2.89260007411475212626194937732553937208;1.3.6.1.4.1.9590.100.1.2.247791103412681685433006360712707824312;9.4193
2017;1.3.6.1.4.1.9590.100.1.2.23848576412643882927535116020628862587;1.3.6.1.4.1.9590.100.1.2.294755734112142000306105074371158080576;9.4188
2017;1.3.6.1.4.1.9590.100.1.2.394014258211478657530430230024167554178;1.3.6.1.4.1.9590.100.1.2.228829093012728250913253513553980213033;9.4064
2017;1.3.6.1.4.1.9590.100.1.2.270529665211434060217079837592515891188;1.3.6.1.4.1.9590.100.1.2.318329965912336424028420658471003851606;9.4007
2017;1.3.6.1.4.1.9590.100.1.2.109819699612606633113545647382258492652;1.3.6.1.4.1.9590.100.1.2.404966244510781520422727115691556584207;9.3656
2017;1.3.6.1.4.1.9590.100.1.2.294046689313323470200481028181952218213;1.3.6.1.4.1.9590.100.1.2.301353823012821903916880398441401722791;9.352
2017;1.3.6.1.4.1.9590.100.1.2.78583784411228280831730157043386483016;1.3.6.1.4.1.9590.100.1.2.249340641012647139604670230212455782856;9.3414
2017;1.3.6.1.4.1.9590.100.1.2.82967296211379246316780880791507133928;1.3.6.1.4.1.9590.100.1.2.329243441112802857125294857341044669036;9.3248
2017;1.3.6.1.4.1.9590.100.1.2.206269526411085480508754193260331016381;1.3.6.1.4.1.9590.100.1.2.262584306912364968931226072860919026682;9.3228
2017;1.3.6.1.4.1.9590.100.1.2.127990024012184605800768679703787801260;1.3.6.1.4.1.9590.100.1.2.273491962313712135437223039081309676310;9.3171
2017;1.3.6.1.4.1.9590.100.1.2.37465712611928544838409404762011555345;1.3.6.1.4.1.9590.100.1.2.325663797011882598207126813492794336309;9.3158
2017;1.3.6.1.4.1.9590.100.1.2.137364300711287077728345658063989533468;1.3.6.1.4.1.9590.100.1.2.406232708511913261223922034312492932504;9.3072
2017;1.3.6.1.4.1.9590.100.1.2.181062038011142733107436972963721328776;1.3.6.1.4.1.9590.100.1.2.306965588812929986825707703451722166552;9.2927
2017;1.3.6.1.4.1.9590.100.1.2.333699634613936961105840081230534869753;1.3.6.1.4.1.9590.100.1.2.209137048412065921321139076200533586126;9.2913
2017;1.3.6.1.4.1.9590.100.1.2.221212419612150980008893088622969409948;1.3.6.1.4.1.9590.100.1.2.375175229512906465010748228331511302165;9.2865
2017;1.3.6.1.4.1.9590.100.1.2.96946980412171533539708642612511336181;1.3.6.1.4.1.9590.100.1.2.299431350711440967911633663330336625415;9.2822
2017;1.3.6.1.4.1.9590.100.1.2.67647257311900230242227646973593064401;1.3.6.1.4.1.9590.100.1.2.140860436611023092806747951493332291294;9.2793
2017;1.3.6.1.4.1.9590.100.1.2.309449221012082868811134962261184149402;1.3.6.1.4.1.9590.100.1.2.112491440112506566824859109311006258756;9.2615
2017;1.3.6.1.4.1.9590.100.1.2.423962344612788824338590670262054959619;1.3.6.1.4.1.9590.100.1.2.191156428312588965813012571121084885891;9.2546
2017;1.3.6.1.4.1.9590.100.1.2.667523113914523325542590721826774526;1.3.6.1.4.1.9590.100.1.2.275096862812520036333413162691447292129;9.243
2017;1.3.6.1.4.1.9590.100.1.2.79439643711500758805560290950026047187;1.3.6.1.4.1.9590.100.1.2.172388584711139162014227972202323437049;9.24
2017;1.3.6.1.4.1.9590.100.1.2.205414621611733958929288462182097739988;1.3.6.1.4.1.9590.100.1.2.224328862312630373732979826013416973243;9.2343
2017;1.3.6.1.4.1.9590.100.1.2.361126739712345393934959609791490998436;1.3.6.1.4.1.9590.100.1.2.237559199011642401805516343612881135255;9.2249
2017;1.3.6.1.4.1.9590.100.1.2.269236738210742115116978917253172523337;1.3.6.1.4.1.9590.100.1.2.196858131912802208011615376901670574912;9.2225
2017;1.3.6.1.4.1.9590.100.1.2.328386209412963551810293326713683476008;1.3.6.1.4.1.9590.100.1.2.55667184610660319425590009974017643411;9.2077
2017;1.3.6.1.4.1.9590.100.1.2.38242042811957698304063817583786410355;1.3.6.1.4.1.9590.100.1.2.280231255212227756822084801563213998211;9.2011
2017;1.3.6.1.4.1.9590.100.1.2.251068805512540953109398514322036347817;1.3.6.1.4.1.9590.100.1.2.308854857711163178518693605580351610647;9.1869
2017;1.3.6.1.4.1.9590.100.1.2.339164684613798174735452804061771192971;1.3.6.1.4.1.9590.100.1.2.144075590611383381833187014441714348402;9.1866
2017;1.3.6.1.4.1.9590.100.1.2.260592805212066816134132745531553348784;1.3.6.1.4.1.9590.100.1.2.301583254611123450618999909222983031642;9.1735
2017;1.3.6.1.4.1.9590.100.1.2.215253881411547479116257578753798284806;1.3.6.1.4.1.9590.100.1.2.14177743013867389726514085172363121737;9.1608
2017;1.3.6.1.4.1.9590.100.1.2.178525056213083825439329511762154261997;1.3.6.1.4.1.9590.100.1.2.177313353912161046016151192690994160477;9.1458
2017;1.3.6.1.4.1.9590.100.1.2.389458564311290308429169852620788796014;1.3.6.1.4.1.9590.100.1.2.372925982712279619302452332803766102006;9.1449
2017;1.3.6.1.4.1.9590.100.1.2.3517420710588143716134243154211132476;1.3.6.1.4.1.9590.100.1.2.266523179113733803136111113080397112333;9.1417
2017;1.3.6.1.4.1.9590.100.1.2.93502535213451745134891445110252338221;1.3.6.1.4.1.9590.100.1.2.211780236711832229034793519421667645423;9.1362
2017;1.3.6.1.4.1.9590.100.1.2.116390688111122377929407489842250704108;1.3.6.1.4.1.9590.100.1.2.152750641712216337225902473172048760124;9.1165
2017;1.3.6.1.4.1.9590.100.1.2.356846987511065564015138973672003507992;1.3.6.1.4.1.9590.100.1.2.280944816013420021132172934433975696613;9.114
2017;1.3.6.1.4.1.9590.100.1.2.235944359212247789232173679532812328239;1.3.6.1.4.1.9590.100.1.2.303580143412660726734794080441877165022;9.1125
2017;1.3.6.1.4.1.9590.100.1.2.279881142410080985735782150501697756018;1.3.6.1.4.1.9590.100.1.2.304017661511369531313419073523475388049;9.0971
2017;1.3.6.1.4.1.9590.100.1.2.320504537413753509115630516494177472417;1.3.6.1.4.1.9590.100.1.2.274159816410257560436223781222905363092;9.097
2017;1.3.6.1.4.1.9590.100.1.2.239815080110602355320480454723467723206;1.3.6.1.4.1.9590.100.1.2.193275082713144643636050456812319306678;9.0966
2017;1.3.6.1.4.1.9590.100.1.2.358859185411167456342136807821296772811;1.3.6.1.4.1.9590.100.1.2.63714280810925331104035452340347377839;9.0824
2017;1.3.6.1.4.1.9590.100.1.2.241094268711726217810316227960487416278;1.3.6.1.4.1.9590.100.1.2.117825512111373155229782104953395614676;9.0688
2017;1.3.6.1.4.1.9590.100.1.2.257143052112134434335617990761210039887;1.3.6.1.4.1.9590.100.1.2.123171801811217232131950348022091352921;9.0685
2017;1.3.6.1.4.1.9590.100.1.2.224110130613197820311064152751681033275;1.3.6.1.4.1.9590.100.1.2.170263284713932625137857091853317917660;9.0485
2017;1.3.6.1.4.1.9590.100.1.2.121834059110442646305379954364154925328;1.3.6.1.4.1.9590.100.1.2.363252087212830858711854422382012781083;9.0241
2017;1.3.6.1.4.1.9590.100.1.2.100622203410088230211354139281345676184;1.3.6.1.4.1.9590.100.1.2.251819479211181704028602105883016073361;9.0241
2017;1.3.6.1.4.1.9590.100.1.2.428413471612902469432706031982840331982;1.3.6.1.4.1.9590.100.1.2.189499243213152293442565482381404743228;8.9842
2017;1.3.6.1.4.1.9590.100.1.2.88038872113685587506174962092650116712;1.3.6.1.4.1.9590.100.1.2.357868549511377730904954356580206043308;8.9738
2017;1.3.6.1.4.1.9590.100.1.2.233137650512900193838826917630282632204;1.3.6.1.4.1.9590.100.1.2.229760781710525560921853766762353174875;8.9716
2017;1.3.6.1.4.1.9590.100.1.2.331160394512831936823682172484125171728;1.3.6.1.4.1.9590.100.1.2.360896448213812977702137619773928811370;8.9429
2017;1.3.6.1.4.1.9590.100.1.2.374759553113274033636662388572516766355;1.3.6.1.4.1.9590.100.1.2.39268363413046612636176956403575271816;8.9412
2017;1.3.6.1.4.1.9590.100.1.2.201558455111583683335987119500887094254;1.3.6.1.4.1.9590.100.1.2.66579476710394281718450638522393433118;8.933
2017;1.3.6.1.4.1.9590.100.1.2.339239075012085120327913993203633217246;1.3.6.1.4.1.9590.100.1.2.186888399411253555828135965642842037021;8.9236
2017;1.3.6.1.4.1.9590.100.1.2.73500433212393005431616972013786754617;1.3.6.1.4.1.9590.100.1.2.421751199611352876536896702882665172688;8.9098
2017;1.3.6.1.4.1.9590.100.1.2.380220967512523832029860269253089856873;1.3.6.1.4.1.9590.100.1.2.272314730112475700326011104614112772857;8.8952
2017;1.3.6.1.4.1.9590.100.1.2.318417113412332022616267787600225306429;1.3.6.1.4.1.9590.100.1.2.82676351411444203720543548371770426435;8.8888
2017;1.3.6.1.4.1.9590.100.1.2.373399862312133989542470506652359160905;1.3.6.1.4.1.9590.100.1.2.184373424411803038928133948420969611727;8.8774
2017;1.3.6.1.4.1.9590.100.1.2.407182120412389016116187549704080719060;1.3.6.1.4.1.9590.100.1.2.251765162912011348131556310022546494058;8.8714
2017;1.3.6.1.4.1.9590.100.1.2.247225743813679190125929312221597149747;1.3.6.1.4.1.9590.100.1.2.150640041711987531914734898362767454609;8.8535
2017;1.3.6.1.4.1.9590.100.1.2.410201421712406435410005095940180700660;1.3.6.1.4.1.9590.100.1.2.323855896111850191011407292664208280425;8.8496
2017;1.3.6.1.4.1.9590.100.1.2.311086736513646211231436499641235584563;1.3.6.1.4.1.9590.100.1.2.46791520511115525203357132001266292088;8.8451
2017;1.3.6.1.4.1.9590.100.1.2.201183771912527335723631451011127647285;1.3.6.1.4.1.9590.100.1.2.92599362611946177523498853181936822108;8.8346
2017;1.3.6.1.4.1.9590.100.1.2.306826026111659104104418461682038426049;1.3.6.1.4.1.9590.100.1.2.307067293112159037839779626253265672704;8.7927
2017;1.3.6.1.4.1.9590.100.1.2.268794233512019913430956171743501954920;1.3.6.1.4.1.9590.100.1.2.205344897112906681111455484750323870611;8.7887
